order_id,customer_id,order_date,order_amount,order_status,product_category
O014533,C02382,2024-02-12,160.99,completed,Sports
O014534,C02383,2024-07-11,137.03,completed,Books
O014535,C02383,2024-07-14,95.25,completed,Electronics
O014536,C02383,2024-06-04,111.66,completed,Books
O014537,C02383,2024-04-16,53.98,delivered,Clothing
O014538,C02384,2024-11-30,155.65,returned,Home
O014539,C02384,2024-10-22,75.9,returned,Electronics
O014540,C02384,2024-10-06,160.69,completed,Home
O014541,C02384,2024-09-27,96.37,delivered,Beauty
O014542,C02385,2024-09-23,94.5,completed,Sports
O014543,C02385,2024-09-05,83.16,delivered,Electronics
O014544,C02385,2024-09-19,189.47,delivered,Beauty
O014545,C02385,2024-07-20,128.89,returned,Sports
O014546,C02385,2024-08-04,87.01,completed,Electronics
O014547,C02385,2024-08-07,88.75,delivered,Home
O014548,C02385,2024-07-21,149.99,completed,Books
O014549,C02385,2024-07-22,82.17,completed,Beauty
O014550,C02386,2024-06-12,111.97,completed,Books
O014551,C02386,2024-05-29,100.41,returned,Beauty
O014552,C02386,2024-04-21,161.12,completed,Books
O014553,C02386,2024-03-08,137.67,completed,Books
O014554,C02386,2024-05-02,171.05,delivered,Beauty
O014555,C02386,2024-03-24,119.02,delivered,Electronics
O014556,C02386,2023-12-06,63.73,completed,Sports
O014557,C02386,2023-12-27,128.57,completed,Home
O014558,C02386,2024-01-21,166.58,completed,Home
O014559,C02387,2024-10-31,177.6,completed,Beauty
O014560,C02387,2024-09-07,119.18,completed,Clothing
O014561,C02387,2024-08-24,178.02,returned,Beauty
O014562,C02387,2024-09-16,53.84,delivered,Electronics
O014563,C02387,2024-08-04,51.14,returned,Home
O014564,C02387,2024-07-02,192.82,completed,Books
O014565,C02388,2024-11-13,79.06,delivered,Electronics
O014566,C02388,2024-11-26,115.83,returned,Beauty
O014567,C02388,2024-09-27,198.3,delivered,Beauty
O014568,C02388,2024-10-10,172.66,completed,Electronics
O014569,C02388,2024-08-03,131.83,completed,Sports
O014570,C02388,2024-08-27,176.35,delivered,Home
O014571,C02388,2024-09-28,171.0,completed,Beauty
O014572,C02388,2024-09-21,166.85,completed,Books
O014573,C02388,2024-05-28,63.25,completed,Beauty
O014574,C02389,2024-10-12,78.11,returned,Home
O014575,C02389,2024-10-26,114.86,completed,Beauty
O014576,C02389,2024-09-03,86.16,completed,Home
O014577,C02389,2024-08-15,125.04,completed,Electronics
O014578,C02390,2024-12-11,55.85,completed,Electronics
O014579,C02390,2024-11-29,128.35,returned,Electronics
O014580,C02390,2024-10-13,143.9,delivered,Clothing
O014581,C02390,2024-09-29,135.45,completed,Books
O014582,C02390,2024-08-22,171.25,completed,Clothing
O014583,C02390,2024-07-26,158.22,completed,Clothing
O014584,C02390,2024-07-20,119.06,completed,Home
O014585,C02390,2024-09-29,156.71,completed,Clothing
O014586,C02390,2024-06-30,180.76,delivered,Books
O014587,C02390,2024-05-08,146.84,delivered,Electronics
O014588,C02391,2024-12-02,190.88,returned,Books
O014589,C02391,2024-10-11,219.85,returned,Clothing
O014590,C02391,2024-11-13,260.21,completed,Home
O014591,C02391,2024-10-17,115.43,delivered,Books
O014592,C02391,2024-07-10,189.12,completed,Clothing
O014593,C02391,2024-09-12,261.76,completed,Books
O014594,C02391,2024-10-05,94.2,completed,Clothing
O014595,C02391,2024-04-29,199.71,completed,Electronics
O014596,C02391,2024-04-24,83.01,completed,Electronics
O014597,C02391,2024-07-04,187.8,completed,Home
O014598,C02391,2024-04-07,148.04,returned,Books
O014599,C02391,2024-03-24,225.51,completed,Electronics
O014600,C02391,2024-03-04,89.32,completed,Beauty
O014601,C02391,2024-02-08,241.87,completed,Home
O014602,C02392,2024-11-10,11.86,returned,Sports
O014603,C02392,2024-11-13,40.53,delivered,Electronics
O014604,C02392,2024-10-18,44.11,completed,Books
O014605,C02392,2024-08-10,38.18,completed,Beauty
O014606,C02392,2024-09-22,29.75,completed,Sports
O014607,C02392,2024-09-08,35.82,completed,Sports
O014608,C02392,2024-06-11,54.04,delivered,Sports
O014609,C02392,2024-07-30,29.02,completed,Sports
O014610,C02392,2024-05-23,13.98,returned,Clothing
O014611,C02392,2024-05-20,57.68,returned,Beauty
O014612,C02392,2024-01-04,13.32,returned,Beauty
O014613,C02392,2024-05-18,19.26,completed,Books
O014614,C02393,2024-11-06,56.67,completed,Books
O014615,C02393,2024-10-12,41.14,completed,Home
O014616,C02393,2024-08-18,41.63,completed,Sports
O014617,C02393,2024-08-08,46.44,returned,Books
O014618,C02393,2024-09-03,14.81,completed,Home
O014619,C02393,2024-07-05,51.62,completed,Beauty
O014620,C02393,2024-09-07,28.08,delivered,Beauty
O014621,C02393,2024-06-12,56.6,completed,Home
O014622,C02393,2024-05-09,18.15,completed,Sports
O014623,C02393,2024-07-28,37.17,returned,Books
O014624,C02393,2024-03-23,36.64,completed,Beauty
O014625,C02393,2024-03-18,58.05,returned,Home
O014626,C02393,2024-07-06,15.07,delivered,Electronics
O014627,C02393,2024-03-28,36.28,completed,Beauty
O014628,C02394,2024-12-11,181.35,completed,Electronics
O014629,C02394,2024-11-25,91.47,delivered,Books
O014630,C02394,2024-09-23,178.77,completed,Sports
O014631,C02394,2024-10-29,131.87,completed,Home
O014632,C02394,2024-11-08,93.94,completed,Home
O014633,C02394,2024-07-02,129.94,returned,Books
O014634,C02395,2024-11-12,176.81,completed,Clothing
O014635,C02395,2024-11-02,225.9,completed,Clothing
O014636,C02395,2024-10-20,90.43,returned,Sports
O014637,C02395,2024-11-07,133.22,completed,Home
O014638,C02395,2024-09-20,167.29,delivered,Home
O014639,C02395,2024-08-17,292.12,completed,Electronics
O014640,C02395,2024-09-29,270.36,delivered,Home
O014641,C02395,2024-07-16,290.83,completed,Sports
O014642,C02395,2024-06-04,102.38,completed,Books
O014643,C02396,2024-09-24,151.64,completed,Sports
O014644,C02396,2024-09-15,124.48,completed,Books
O014645,C02396,2024-07-03,159.87,completed,Beauty
O014646,C02396,2024-06-30,104.52,completed,Electronics
O014647,C02396,2024-06-01,124.65,completed,Electronics
O014648,C02396,2024-07-27,78.0,completed,Beauty
O014649,C02396,2024-06-16,91.41,returned,Beauty
O014650,C02396,2024-06-13,58.96,returned,Books
O014651,C02397,2024-12-22,129.0,completed,Beauty
O014652,C02397,2024-10-29,187.3,delivered,Books
O014653,C02397,2024-10-24,106.04,completed,Electronics
O014654,C02397,2024-10-25,94.67,completed,Home
O014655,C02397,2024-09-23,177.72,completed,Books
O014656,C02397,2024-09-07,56.19,completed,Books
O014657,C02397,2024-07-05,184.4,completed,Home
O014658,C02397,2024-06-28,73.21,completed,Electronics
O014659,C02398,2024-12-02,75.12,delivered,Clothing
O014660,C02398,2024-11-01,63.33,returned,Electronics
O014661,C02398,2024-10-16,61.33,completed,Electronics
O014662,C02399,2024-11-26,185.18,completed,Books
O014663,C02399,2024-10-20,86.35,returned,Beauty
O014664,C02399,2024-11-03,81.06,completed,Clothing
O014665,C02399,2024-10-12,194.27,delivered,Clothing
O014666,C02399,2024-07-23,250.74,completed,Books
O014667,C02399,2024-06-30,276.06,completed,Home
O014668,C02399,2024-07-02,188.14,delivered,Home
O014669,C02399,2024-07-03,165.35,delivered,Home
O014670,C02399,2024-08-06,262.77,completed,Electronics
O014671,C02399,2024-03-06,144.58,completed,Clothing
O014672,C02399,2024-05-23,222.9,delivered,Sports
O014673,C02399,2024-04-20,293.96,returned,Electronics
O014674,C02399,2023-12-13,177.09,completed,Books
O014675,C02399,2024-03-15,176.19,completed,Sports
O014676,C02399,2024-02-07,228.88,completed,Sports
O014677,C02399,2024-01-11,166.79,completed,Home
O014678,C02399,2024-05-26,250.66,delivered,Clothing
O014679,C02400,2024-11-29,135.17,completed,Beauty
O014680,C02400,2024-10-30,152.21,returned,Sports
O014681,C02400,2024-10-08,63.68,completed,Clothing
O014682,C02400,2024-10-21,150.05,completed,Clothing
O014683,C02400,2024-09-23,66.18,delivered,Beauty
O014684,C02400,2024-06-23,129.54,completed,Home
O014685,C02401,2024-12-04,37.99,completed,Books
O014686,C02401,2024-11-02,32.07,completed,Beauty
O014687,C02401,2024-10-29,39.21,returned,Books
O014688,C02401,2024-11-04,57.7,completed,Clothing
O014689,C02401,2024-10-26,36.19,completed,Clothing
O014690,C02401,2024-06-19,34.32,delivered,Beauty
O014691,C02402,2024-10-23,43.37,delivered,Sports
O014692,C02402,2024-09-14,29.1,returned,Books
O014693,C02402,2024-09-10,46.52,completed,Electronics
O014694,C02402,2024-08-25,44.3,completed,Books
O014695,C02402,2024-06-13,52.07,completed,Sports
O014696,C02403,2024-11-04,71.64,completed,Beauty
O014697,C02403,2024-10-17,89.28,completed,Home
O014698,C02403,2024-10-09,129.69,completed,Home
O014699,C02403,2024-09-26,101.92,completed,Clothing
O014700,C02403,2024-09-22,93.96,completed,Books
O014701,C02403,2024-07-23,156.84,completed,Books
O014702,C02404,2024-10-07,176.26,delivered,Electronics
O014703,C02404,2024-09-13,162.31,returned,Beauty
O014704,C02404,2024-08-03,114.08,completed,Books
O014705,C02404,2024-08-26,115.51,completed,Electronics
O014706,C02404,2024-06-09,168.3,completed,Electronics
O014707,C02404,2024-06-10,135.0,delivered,Beauty
O014708,C02404,2024-05-02,55.55,returned,Home
O014709,C02404,2024-05-16,153.8,completed,Clothing
O014710,C02405,2024-12-09,242.35,completed,Beauty
O014711,C02405,2024-11-08,153.67,returned,Books
O014712,C02405,2024-10-06,238.02,delivered,Beauty
O014713,C02405,2024-10-17,282.31,completed,Beauty
O014714,C02405,2024-08-24,132.47,completed,Clothing
O014715,C02405,2024-09-12,255.58,completed,Books
O014716,C02405,2024-09-11,98.16,returned,Electronics
O014717,C02405,2024-05-27,91.04,completed,Electronics
O014718,C02405,2024-07-13,212.17,completed,Electronics
O014719,C02405,2024-03-12,248.25,delivered,Home
O014720,C02405,2024-05-12,294.23,completed,Home
O014721,C02405,2024-05-23,178.26,completed,Clothing
O014722,C02406,2024-12-13,203.29,completed,Sports
O014723,C02406,2024-12-03,121.41,returned,Books
O014724,C02406,2024-11-19,200.96,returned,Clothing
O014725,C02406,2024-09-25,165.85,returned,Home
O014726,C02406,2024-08-20,193.86,completed,Sports
O014727,C02406,2024-10-26,195.36,completed,Sports
O014728,C02406,2024-06-08,258.86,completed,Clothing
O014729,C02406,2024-09-03,207.08,completed,Home
O014730,C02406,2024-05-21,140.03,completed,Beauty
O014731,C02406,2024-08-13,184.32,returned,Clothing
O014732,C02407,2024-11-13,31.49,completed,Beauty
O014733,C02407,2024-10-15,62.02,completed,Sports
O014734,C02407,2024-09-05,98.2,returned,Electronics
O014735,C02407,2024-08-18,24.9,completed,Electronics
O014736,C02408,2024-12-07,77.2,completed,Beauty
O014737,C02408,2024-12-02,112.97,completed,Home
O014738,C02408,2024-10-11,94.84,completed,Sports
O014739,C02409,2024-11-13,83.12,completed,Clothing
O014740,C02409,2024-11-04,54.11,completed,Beauty
O014741,C02409,2024-10-11,37.39,returned,Sports
O014742,C02410,2024-07-15,68.17,completed,Sports
O014743,C02410,2024-07-19,109.61,delivered,Clothing
O014744,C02410,2024-07-15,126.56,completed,Books
O014745,C02410,2024-06-30,68.62,completed,Clothing
O014746,C02410,2024-03-26,59.62,returned,Electronics
O014747,C02410,2024-05-16,133.91,delivered,Home
O014748,C02410,2024-05-21,77.33,delivered,Home
O014749,C02410,2024-05-23,92.21,completed,Books
O014750,C02411,2024-11-08,18.26,completed,Beauty
O014751,C02411,2024-11-08,10.06,delivered,Beauty
O014752,C02411,2024-08-27,33.81,completed,Sports
O014753,C02411,2024-10-13,47.55,completed,Clothing
O014754,C02411,2024-09-19,58.2,completed,Electronics
O014755,C02411,2024-05-31,22.1,completed,Sports
O014756,C02411,2024-07-08,21.99,completed,Beauty
O014757,C02411,2024-07-06,54.03,completed,Beauty
O014758,C02411,2024-06-22,59.83,completed,Electronics
O014759,C02411,2024-02-04,13.09,completed,Clothing
O014760,C02411,2024-06-16,59.22,delivered,Books
O014761,C02412,2024-11-01,22.14,returned,Beauty
O014762,C02412,2024-09-30,21.81,returned,Home
O014763,C02412,2024-08-11,27.14,completed,Electronics
O014764,C02412,2024-07-23,31.14,returned,Home
O014765,C02412,2024-06-25,27.06,delivered,Beauty
O014766,C02412,2024-08-13,16.93,completed,Electronics
O014767,C02412,2024-08-07,44.02,completed,Clothing
O014768,C02412,2024-06-01,57.63,completed,Sports
O014769,C02412,2024-04-15,40.67,completed,Books
O014770,C02412,2024-03-07,18.42,completed,Electronics
O014771,C02413,2024-11-23,138.79,completed,Home
O014772,C02413,2024-10-18,84.56,completed,Beauty
O014773,C02413,2024-10-30,180.6,delivered,Books
O014774,C02413,2024-08-02,240.71,returned,Books
O014775,C02413,2024-07-05,222.46,completed,Home
O014776,C02413,2024-07-12,146.1,completed,Home
O014777,C02413,2024-06-07,95.27,completed,Electronics
O014778,C02413,2024-06-14,257.82,returned,Beauty
O014779,C02413,2024-04-26,263.44,completed,Electronics
O014780,C02413,2024-03-09,89.13,completed,Clothing
O014781,C02413,2024-05-11,256.95,completed,Sports
O014782,C02413,2024-02-05,256.52,completed,Sports
O014783,C02413,2024-03-08,292.61,delivered,Home
O014784,C02414,2024-10-20,156.31,completed,Sports
O014785,C02414,2024-10-16,78.86,completed,Sports
O014786,C02414,2024-08-23,125.51,completed,Clothing
O014787,C02414,2024-08-09,78.56,completed,Books
O014788,C02414,2024-06-06,121.03,completed,Clothing
O014789,C02414,2024-05-04,145.08,delivered,Clothing
O014790,C02415,2024-12-16,39.94,completed,Clothing
O014791,C02415,2024-11-26,79.48,completed,Clothing
O014792,C02416,2024-08-28,43.41,completed,Beauty
O014793,C02416,2024-08-09,142.71,returned,Books
O014794,C02416,2024-07-17,102.6,completed,Electronics
O014795,C02416,2024-06-28,111.35,completed,Sports
O014796,C02416,2024-05-07,108.25,returned,Books
O014797,C02416,2024-06-27,101.95,completed,Books
O014798,C02417,2024-08-17,72.97,returned,Clothing
O014799,C02417,2024-08-08,53.12,completed,Sports
O014800,C02417,2024-07-09,83.06,completed,Electronics
O014801,C02418,2024-11-30,109.44,delivered,Beauty
O014802,C02419,2024-01-13,96.84,completed,Sports
O014803,C02420,2024-12-08,69.17,completed,Home
O014804,C02420,2024-11-18,69.69,completed,Electronics
O014805,C02420,2024-09-15,137.97,delivered,Books
O014806,C02420,2024-09-29,107.52,completed,Sports
O014807,C02420,2024-08-22,129.25,completed,Beauty
O014808,C02420,2024-07-18,60.63,completed,Electronics
O014809,C02420,2024-10-11,179.67,completed,Beauty
O014810,C02420,2024-05-20,77.2,completed,Home
O014811,C02420,2024-05-03,142.08,completed,Electronics
O014812,C02420,2024-05-13,78.72,completed,Beauty
O014813,C02421,2024-07-17,78.9,delivered,Sports
O014814,C02421,2024-05-29,78.21,completed,Beauty
O014815,C02421,2024-05-05,82.31,completed,Beauty
O014816,C02421,2024-05-24,29.69,completed,Clothing
O014817,C02422,2024-11-15,73.06,completed,Home
O014818,C02422,2024-11-06,109.09,completed,Clothing
O014819,C02422,2024-08-29,167.69,completed,Books
O014820,C02422,2024-07-21,150.85,completed,Home
O014821,C02422,2024-09-26,149.16,completed,Sports
O014822,C02422,2024-07-24,166.69,returned,Books
O014823,C02422,2024-06-29,114.69,completed,Beauty
O014824,C02422,2024-04-23,112.35,completed,Beauty
O014825,C02422,2024-03-19,189.86,returned,Books
O014826,C02422,2024-06-14,111.76,completed,Home
O014827,C02423,2023-12-15,44.4,completed,Electronics
O014828,C02423,2023-12-21,86.95,completed,Clothing
O014829,C02424,2024-11-24,122.1,delivered,Home
O014830,C02424,2024-10-22,240.97,completed,Beauty
O014831,C02424,2024-10-13,191.68,completed,Clothing
O014832,C02424,2024-10-10,112.4,returned,Books
O014833,C02424,2024-07-28,199.28,completed,Clothing
O014834,C02424,2024-06-12,174.05,completed,Books
O014835,C02424,2024-08-28,271.6,completed,Books
O014836,C02424,2024-07-25,139.09,completed,Electronics
O014837,C02424,2024-06-18,140.71,completed,Beauty
O014838,C02424,2024-05-23,161.2,delivered,Beauty
O014839,C02424,2024-01-29,176.16,completed,Books
O014840,C02424,2024-03-01,91.1,completed,Home
O014841,C02424,2024-06-21,267.54,completed,Sports
O014842,C02424,2024-01-12,115.79,returned,Home
O014843,C02424,2023-11-03,213.85,completed,Sports
O014844,C02424,2024-03-17,217.61,completed,Home
O014845,C02424,2023-10-09,226.24,completed,Home
O014846,C02424,2024-05-18,108.25,delivered,Books
O014847,C02425,2024-08-07,64.78,completed,Books
O014848,C02425,2024-08-03,109.67,returned,Sports
O014849,C02425,2024-08-09,111.33,delivered,Beauty
O014850,C02425,2024-06-19,94.81,completed,Beauty
O014851,C02425,2024-06-14,50.84,returned,Clothing
O014852,C02426,2024-10-30,48.12,returned,Books
O014853,C02426,2024-10-14,16.79,completed,Beauty
O014854,C02426,2024-11-02,43.26,delivered,Home
O014855,C02426,2024-09-24,22.81,delivered,Books
O014856,C02426,2024-09-09,10.83,returned,Clothing
O014857,C02426,2024-09-17,22.23,completed,Books
O014858,C02427,2024-09-09,100.41,completed,Clothing
O014859,C02427,2024-07-25,64.83,completed,Books
O014860,C02427,2024-07-19,148.99,completed,Electronics
O014861,C02427,2024-08-05,91.69,completed,Clothing
O014862,C02428,2024-08-18,93.59,completed,Electronics
O014863,C02428,2024-09-01,86.45,completed,Beauty
O014864,C02428,2024-08-20,78.06,returned,Sports
O014865,C02429,2024-11-13,57.84,completed,Electronics
O014866,C02429,2024-09-29,23.05,completed,Beauty
O014867,C02429,2024-10-08,71.78,completed,Beauty
O014868,C02429,2024-09-09,53.47,returned,Sports
O014869,C02430,2024-09-12,122.45,completed,Books
O014870,C02430,2024-09-20,73.07,delivered,Beauty
O014871,C02430,2024-07-24,41.18,completed,Beauty
O014872,C02430,2024-07-12,135.02,completed,Electronics
O014873,C02430,2024-05-10,121.07,delivered,Clothing
O014874,C02430,2024-07-10,134.99,returned,Electronics
O014875,C02431,2024-12-04,68.77,completed,Home
O014876,C02431,2024-11-05,102.8,completed,Sports
O014877,C02432,2024-12-03,297.5,returned,Beauty
O014878,C02432,2024-11-18,104.83,completed,Sports
O014879,C02432,2024-11-03,190.35,delivered,Beauty
O014880,C02432,2024-08-28,100.78,returned,Beauty
O014881,C02432,2024-10-16,225.04,completed,Books
O014882,C02432,2024-07-12,200.0,completed,Home
O014883,C02432,2024-07-22,225.11,delivered,Beauty
O014884,C02432,2024-07-22,226.85,completed,Clothing
O014885,C02432,2024-09-14,171.53,delivered,Sports
O014886,C02432,2024-03-25,113.7,completed,Sports
O014887,C02432,2024-02-16,132.93,completed,Clothing
O014888,C02432,2024-01-31,263.28,delivered,Electronics
O014889,C02432,2023-12-21,161.01,returned,Clothing
O014890,C02433,2024-11-04,40.86,returned,Electronics
O014891,C02433,2024-10-02,35.89,completed,Home
O014892,C02433,2024-08-16,22.0,completed,Sports
O014893,C02433,2024-09-21,32.03,completed,Beauty
O014894,C02433,2024-06-18,57.04,completed,Sports
O014895,C02433,2024-08-02,24.43,completed,Sports
O014896,C02433,2024-07-28,16.88,delivered,Electronics
O014897,C02433,2024-04-15,14.45,returned,Beauty
O014898,C02433,2024-08-03,54.93,completed,Beauty
O014899,C02434,2024-12-24,30.61,completed,Electronics
O014900,C02434,2024-12-06,34.79,completed,Clothing
O014901,C02434,2024-10-13,35.94,completed,Home
O014902,C02435,2024-09-17,51.6,returned,Sports
O014903,C02435,2024-09-11,95.22,returned,Sports
O014904,C02435,2024-09-05,41.98,completed,Electronics
O014905,C02435,2024-08-25,136.41,completed,Clothing
O014906,C02435,2024-07-17,46.49,returned,Books
O014907,C02436,2024-12-15,261.4,delivered,Electronics
O014908,C02436,2024-11-27,281.46,completed,Electronics
O014909,C02436,2024-11-02,263.63,returned,Sports
O014910,C02436,2024-11-03,103.97,returned,Books
O014911,C02436,2024-09-03,270.17,completed,Sports
O014912,C02436,2024-09-26,182.54,completed,Clothing
O014913,C02436,2024-08-17,143.49,returned,Beauty
O014914,C02436,2024-06-29,289.13,completed,Beauty
O014915,C02437,2024-11-21,112.77,completed,Beauty
O014916,C02438,2024-10-27,101.7,returned,Books
O014917,C02438,2024-10-11,243.76,completed,Clothing
O014918,C02438,2024-09-15,287.68,delivered,Beauty
O014919,C02438,2024-09-16,187.23,completed,Books
O014920,C02438,2024-08-01,102.94,delivered,Beauty
O014921,C02438,2024-09-05,212.72,returned,Books
O014922,C02438,2024-09-22,270.46,completed,Clothing
O014923,C02438,2024-05-05,275.36,returned,Beauty
O014924,C02438,2024-06-09,172.85,delivered,Beauty
O014925,C02438,2024-04-12,219.71,delivered,Beauty
O014926,C02438,2024-03-30,275.12,completed,Beauty
O014927,C02438,2024-04-25,170.51,delivered,Sports
O014928,C02438,2024-05-28,164.71,delivered,Sports
O014929,C02438,2024-04-28,240.32,completed,Beauty
O014930,C02439,2024-12-08,264.5,returned,Beauty
O014931,C02439,2024-11-05,252.64,completed,Beauty
O014932,C02439,2024-11-02,283.79,returned,Beauty
O014933,C02439,2024-10-13,264.77,completed,Beauty
O014934,C02439,2024-08-27,289.77,delivered,Beauty
O014935,C02439,2024-07-07,175.41,completed,Books
O014936,C02439,2024-06-23,83.45,completed,Home
O014937,C02439,2024-10-12,241.12,completed,Sports
O014938,C02439,2024-09-06,122.27,returned,Clothing
O014939,C02439,2024-03-15,184.49,completed,Sports
O014940,C02439,2024-07-21,141.39,completed,Books
O014941,C02439,2024-08-18,283.85,returned,Clothing
O014942,C02439,2024-01-22,189.73,delivered,Beauty
O014943,C02439,2024-03-02,178.74,completed,Clothing
O014944,C02439,2023-11-07,279.04,completed,Home
O014945,C02439,2024-01-08,80.66,returned,Home
O014946,C02440,2024-12-14,119.55,completed,Clothing
O014947,C02441,2024-11-23,50.45,completed,Sports
O014948,C02441,2024-10-22,152.07,delivered,Clothing
O014949,C02441,2024-09-05,128.79,completed,Clothing
O014950,C02441,2024-08-05,191.36,delivered,Books
O014951,C02442,2024-11-06,166.58,completed,Beauty
O014952,C02442,2024-09-28,163.49,completed,Sports
O014953,C02442,2024-08-22,130.62,completed,Books
O014954,C02442,2024-10-13,115.8,returned,Sports
O014955,C02442,2024-07-07,60.27,returned,Books
O014956,C02442,2024-09-25,112.61,completed,Books
O014957,C02442,2024-08-27,101.87,completed,Clothing
O014958,C02442,2024-06-21,94.04,completed,Sports
O014959,C02442,2024-04-25,96.54,completed,Electronics
O014960,C02442,2024-03-08,131.89,completed,Sports
O014961,C02443,2024-12-03,41.16,returned,Beauty
O014962,C02443,2024-10-21,99.42,completed,Sports
O014963,C02443,2024-09-22,86.81,delivered,Beauty
O014964,C02444,2024-12-08,172.95,returned,Electronics
O014965,C02444,2024-10-26,135.13,completed,Clothing
O014966,C02444,2024-10-05,292.07,completed,Home
O014967,C02444,2024-11-13,191.2,completed,Clothing
O014968,C02444,2024-08-25,226.24,completed,Electronics
O014969,C02444,2024-08-23,111.39,completed,Home
O014970,C02444,2024-07-06,173.25,completed,Electronics
O014971,C02444,2024-04-30,96.86,completed,Electronics
O014972,C02444,2024-05-30,104.46,completed,Home
O014973,C02445,2024-09-25,170.32,completed,Books
O014974,C02445,2024-10-01,121.45,completed,Sports
O014975,C02445,2024-07-15,190.06,completed,Clothing
O014976,C02445,2024-08-22,61.82,completed,Sports
O014977,C02445,2024-06-21,147.18,completed,Home
O014978,C02445,2024-08-16,78.62,completed,Beauty
O014979,C02445,2024-07-18,180.21,returned,Electronics
O014980,C02445,2024-04-05,85.69,completed,Beauty
O014981,C02445,2024-01-27,88.51,completed,Home
O014982,C02446,2024-11-27,146.01,completed,Clothing
O014983,C02446,2024-11-13,269.06,completed,Home
O014984,C02446,2024-11-09,171.31,completed,Books
O014985,C02446,2024-08-21,99.17,returned,Beauty
O014986,C02446,2024-09-08,122.54,returned,Clothing
O014987,C02446,2024-07-14,123.96,delivered,Beauty
O014988,C02446,2024-07-23,191.97,completed,Electronics
O014989,C02446,2024-09-16,178.22,completed,Home
O014990,C02446,2024-07-28,151.63,completed,Books
O014991,C02446,2024-09-09,94.15,delivered,Electronics
O014992,C02446,2024-05-17,160.5,completed,Home
O014993,C02446,2024-04-24,84.33,completed,Books
O014994,C02447,2024-11-28,105.98,returned,Books
O014995,C02447,2024-11-01,73.69,returned,Electronics
O014996,C02448,2024-12-20,57.8,completed,Clothing
O014997,C02449,2024-07-25,171.75,completed,Sports
O014998,C02449,2024-07-28,139.06,completed,Clothing
O014999,C02449,2024-06-08,169.26,delivered,Electronics
O015000,C02449,2024-04-18,84.51,completed,Books
O015001,C02449,2024-03-28,59.87,delivered,Home
O015002,C02450,2024-10-13,81.3,completed,Sports
O015003,C02450,2024-09-18,88.62,returned,Beauty
O015004,C02450,2024-09-07,64.75,completed,Clothing
O015005,C02450,2024-08-16,62.87,completed,Home
O015006,C02451,2024-11-20,270.44,completed,Home
O015007,C02451,2024-09-26,131.82,delivered,Home
O015008,C02451,2024-09-04,236.49,returned,Sports
O015009,C02451,2024-08-14,101.56,completed,Books
O015010,C02451,2024-10-12,159.72,delivered,Electronics
O015011,C02451,2024-06-28,268.94,completed,Sports
O015012,C02451,2024-08-17,224.94,completed,Clothing
O015013,C02451,2024-06-25,208.16,completed,Clothing
O015014,C02451,2024-04-16,174.27,completed,Books
O015015,C02451,2024-02-06,106.34,returned,Sports
O015016,C02451,2024-07-03,235.82,delivered,Books
O015017,C02451,2024-07-09,110.8,returned,Clothing
O015018,C02451,2024-07-25,274.44,completed,Clothing
O015019,C02451,2024-03-16,246.79,completed,Sports
O015020,C02451,2024-03-20,280.51,returned,Sports
O015021,C02452,2024-12-02,105.51,completed,Sports
O015022,C02452,2024-11-28,188.58,completed,Electronics
O015023,C02452,2024-09-29,81.73,delivered,Electronics
O015024,C02452,2024-11-01,183.92,delivered,Clothing
O015025,C02452,2024-10-04,130.25,returned,Home
O015026,C02452,2024-09-23,134.76,completed,Home
O015027,C02452,2024-08-23,98.11,completed,Clothing
O015028,C02452,2024-07-06,174.99,returned,Sports
O015029,C02453,2024-09-25,119.02,completed,Books
O015030,C02453,2024-08-10,42.42,completed,Books
O015031,C02453,2024-09-06,103.2,completed,Home
O015032,C02453,2024-07-04,113.16,completed,Beauty
O015033,C02453,2024-06-11,58.24,returned,Sports
O015034,C02454,2024-11-04,72.04,completed,Home
O015035,C02454,2024-10-18,63.79,completed,Beauty
O015036,C02455,2024-11-08,139.68,completed,Clothing
O015037,C02455,2024-09-30,114.7,returned,Home
O015038,C02455,2024-08-28,181.72,completed,Books
O015039,C02455,2024-09-23,82.66,completed,Clothing
O015040,C02455,2024-09-01,73.81,completed,Clothing
O015041,C02456,2024-09-27,82.23,delivered,Books
O015042,C02456,2024-10-05,73.78,completed,Electronics
O015043,C02456,2024-08-24,101.35,completed,Sports
O015044,C02456,2024-07-20,191.21,delivered,Home
O015045,C02456,2024-07-11,102.08,completed,Home
O015046,C02456,2024-06-26,119.84,returned,Electronics
O015047,C02456,2024-04-30,113.64,completed,Home
O015048,C02457,2024-12-26,155.72,delivered,Home
O015049,C02457,2024-11-04,241.07,completed,Books
O015050,C02457,2024-10-26,120.15,completed,Clothing
O015051,C02457,2024-11-04,207.39,returned,Clothing
O015052,C02457,2024-10-13,145.76,completed,Books
O015053,C02457,2024-09-08,141.11,completed,Electronics
O015054,C02457,2024-06-02,289.12,completed,Home
O015055,C02457,2024-10-16,245.77,returned,Books
O015056,C02457,2024-05-06,178.9,completed,Home
O015057,C02457,2024-05-24,109.98,delivered,Electronics
O015058,C02458,2024-11-29,70.54,completed,Beauty
O015059,C02458,2024-11-29,61.16,returned,Electronics
O015060,C02458,2024-11-17,93.53,completed,Clothing
O015061,C02459,2024-07-24,135.72,completed,Beauty
O015062,C02459,2024-07-13,83.68,completed,Sports
